"No.","Time","Source","Destination","Protocol","Length","Info"
"7250","42.977233","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7251","42.977689","192.168.100.102","192.168.100.1","ICMP","98","Echo (ping) reply    id=0x8827, seq=0/0, ttl=128 (request in 7249)"
"7252","42.977783","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7253","42.977783","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7254","42.977783","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7255","42.978254","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7256","42.978254","192.168.100.1","192.168.100.102","UDP","390","57128  >  10920 Len=348"
"7257","42.978299","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7258","42.978299","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7259","42.978299","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7260","42.980832","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7261","42.980832","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7262","42.980916","192.168.100.1","192.168.100.102","UDP","1069","57128  >  10920 Len=1027"
"7263","42.980916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7264","42.980916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7265","42.980916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7266","42.980916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7267","42.980916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7268","42.980916","192.168.100.1","192.168.100.102","UDP","623","57128  >  10920 Len=581"
"7269","42.980916","192.168.100.1","192.168.100.102","UDP","79","57128  >  10920 Len=37"
"7270","42.980916","192.168.100.1","192.168.100.102","UDP","58","57128  >  10920 Len=16"
"7271","42.983493","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7272","42.984726","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7273","42.984726","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7274","42.989443","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7275","42.990510","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7276","42.990510","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7277","42.990601","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7278","42.991682","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7279","42.994494","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7280","42.995514","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7281","42.995514","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7282","42.995603","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7283","42.997199","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7284","42.998888","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7285","42.998888","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7286","43.000146","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7287","43.000146","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7288","43.000207","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7289","43.004455","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7290","43.006538","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7291","43.008955","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7292","43.010184","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7293","43.011294","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7294","43.011294","192.168.100.1","192.168.100.102","UDP","1188","57128  >  10920 Len=1146"
"7295","43.019740","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7296","43.024547","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7297","43.024547","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7298","43.024694","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7299","43.024694","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7300","43.025671","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7301","43.025671","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7302","43.025758","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7303","43.025758","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7304","43.025758","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7305","43.026818","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7306","43.027853","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7307","43.027853","192.168.100.1","192.168.100.102","UDP","614","57128  >  10920 Len=572"
"7308","43.050624","192.168.100.1","192.168.100.255","UDP","86","46573  >  8668 Len=44"
"7309","43.056513","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7310","43.060328","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7311","43.060328","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7312","43.060437","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7313","43.061331","192.168.100.1","192.168.100.102","UDP","829","57128  >  10920 Len=787"
"7314","43.070077","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7315","43.070726","192.168.100.1","192.168.100.102","TCP","534","8888  >  65382 [PSH, ACK] Seq=76841 Ack=348 Win=14600 Len=480"
"7316","43.106894","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7317","43.106894","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7318","43.107066","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7319","43.107066","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7320","43.107866","192.168.100.1","192.168.100.102","UDP","1134","57128  >  10920 Len=1092"
"7321","43.110873","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77321 Win=64512 Len=0"
"7322","43.113892","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=77321 Ack=348 Win=14600 Len=80"
"7323","43.121653","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7324","43.127739","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"7325","43.154106","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7326","43.154106","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7327","43.154225","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7328","43.154225","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7329","43.155175","192.168.100.1","192.168.100.102","UDP","1144","57128  >  10920 Len=1102"
"7330","43.157487","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77401 Win=64512 Len=0"
"7331","43.161046","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=77401 Ack=348 Win=14600 Len=80"
"7332","43.172124","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7333","43.184825","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7334","43.184825","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7335","43.184961","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7336","43.184961","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7337","43.185881","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7338","43.185881","192.168.100.1","192.168.100.102","UDP","1022","57128  >  10920 Len=980"
"7339","43.203327","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77481 Win=64512 Len=0"
"7340","43.206151","192.168.100.1","192.168.100.102","TCP","280","8888  >  65382 [PSH, ACK] Seq=77481 Ack=348 Win=14600 Len=226"
"7341","43.216241","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7342","43.217177","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7343","43.217177","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7344","43.217210","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7345","43.217210","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7346","43.217210","192.168.100.1","192.168.100.102","UDP","1003","57128  >  10920 Len=961"
"7347","43.222576","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7348","43.247918","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77707 Win=64256 Len=0"
"7349","43.253330","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=77707 Ack=348 Win=14600 Len=80"
"7350","43.259261","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7351","43.267152","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7352","43.267152","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7353","43.268724","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7354","43.268724","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7355","43.269750","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7356","43.269750","192.168.100.1","192.168.100.102","UDP","409","57128  >  10920 Len=367"
"7357","43.273014","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7358","43.295766","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77787 Win=64256 Len=0"
"7359","43.299031","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=77787 Ack=348 Win=14600 Len=80"
"7360","43.308885","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7361","43.308885","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7362","43.309021","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7363","43.310296","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7364","43.322499","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7365","43.323366","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7366","43.323702","192.168.100.1","192.168.100.102","UDP","1401","57128  >  10920 Len=1359"
"7367","43.340804","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77867 Win=64000 Len=0"
"7368","43.344300","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=77867 Ack=348 Win=14600 Len=80"
"7369","43.351263","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7370","43.351263","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7371","43.355242","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7372","43.355242","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7373","43.361777","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7374","43.361777","192.168.100.1","192.168.100.102","UDP","1142","57128  >  10920 Len=1100"
"7375","43.374250","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7376","43.380811","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7377","43.381806","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7378","43.381806","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7379","43.386859","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=77947 Win=64000 Len=0"
"7380","43.390234","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7381","43.390234","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7382","43.390234","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7383","43.390234","192.168.100.1","192.168.100.102","UDP","294","57128  >  10920 Len=252"
"7384","43.391337","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=77947 Ack=348 Win=14600 Len=120"
"7385","43.419801","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7386","43.424661","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7387","43.424673","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7388","43.425675","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7389","43.425675","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7390","43.426839","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7391","43.426839","192.168.100.1","192.168.100.102","UDP","1095","57128  >  10920 Len=1053"
"7392","43.447500","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=78067 Win=65280 Len=0"
"7393","43.450391","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=78067 Ack=348 Win=14600 Len=120"
"7394","43.461675","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7395","43.462764","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7396","43.462764","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7397","43.463807","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7398","43.463807","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7399","43.464868","192.168.100.1","192.168.100.102","UDP","1475","57128  >  10920 Len=1433"
"7400","43.475061","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7401","43.493271","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=78187 Win=65280 Len=0"
"7402","43.497164","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=78187 Ack=348 Win=14600 Len=80"
"7403","43.504300","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7404","43.504300","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7405","43.504420","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7406","43.504420","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7407","43.505515","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7408","43.505515","192.168.100.1","192.168.100.102","UDP","1210","57128  >  10920 Len=1168"
"7409","43.525492","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7410","43.540144","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=78267 Win=65280 Len=0"
"7411","43.543083","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=78267 Ack=348 Win=14600 Len=120"
"7412","43.546469","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7413","43.546469","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7414","43.546560","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7415","43.546560","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7416","43.546560","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7417","43.547490","192.168.100.1","192.168.100.102","UDP","1239","57128  >  10920 Len=1197"
"7418","43.575871","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"7419","43.586435","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7420","43.586435","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7421","43.586569","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7422","43.586569","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7423","43.587075","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=348 Ack=78387 Win=65024 Len=0"
"7424","43.587646","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7425","43.587646","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7426","43.587700","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7427","43.587700","192.168.100.1","192.168.100.102","UDP","589","57128  >  10920 Len=547"
"7428","43.590189","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=78387 Ack=348 Win=14600 Len=80"
"7429","43.618269","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7430","43.618269","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7431","43.618407","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"7432","43.618407","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
